orderDateID;Day;orderWeek;orderMonth;orderQuarter;orderYear;fiscalWeek;fiscalMonth;fiscalQuarter;fiscalYear
514;28/05/2005;22;5;2;2005;9;2;1;2005
515;29/05/2005;23;5;2;2005;9;2;1;2005
516;30/05/2005;23;5;2;2005;10;2;1;2005
517;31/05/2005;23;5;2;2005;10;2;1;2005
518;01/06/2005;23;6;2;2005;10;3;1;2005
519;02/06/2005;23;6;2;2005;10;3;1;2005
520;03/06/2005;23;6;2;2005;10;3;1;2005
521;04/06/2005;23;6;2;2005;10;3;1;2005
522;05/06/2005;24;6;2;2005;10;3;1;2005
523;06/06/2005;24;6;2;2005;11;3;1;2005
524;07/06/2005;24;6;2;2005;11;3;1;2005
525;08/06/2005;24;6;2;2005;11;3;1;2005
526;09/06/2005;24;6;2;2005;11;3;1;2005
527;10/06/2005;24;6;2;2005;11;3;1;2005
528;11/06/2005;24;6;2;2005;11;3;1;2005
529;12/06/2005;25;6;2;2005;11;3;1;2005
530;13/06/2005;25;6;2;2005;12;3;1;2005
531;14/06/2005;25;6;2;2005;12;3;1;2005
532;15/06/2005;25;6;2;2005;12;3;1;2005
533;16/06/2005;25;6;2;2005;12;3;1;2005
534;17/06/2005;25;6;2;2005;12;3;1;2005
535;18/06/2005;25;6;2;2005;12;3;1;2005
536;19/06/2005;26;6;2;2005;12;3;1;2005
537;20/06/2005;26;6;2;2005;13;3;1;2005
538;21/06/2005;26;6;2;2005;13;3;1;2005
539;22/06/2005;26;6;2;2005;13;3;1;2005
540;23/06/2005;26;6;2;2005;13;3;1;2005
541;24/06/2005;26;6;2;2005;13;3;1;2005
542;25/06/2005;26;6;2;2005;13;3;1;2005
543;26/06/2005;27;6;2;2005;13;3;1;2005
544;27/06/2005;27;6;2;2005;14;3;1;2005
545;28/06/2005;27;6;2;2005;14;3;1;2005
546;29/06/2005;27;6;2;2005;14;3;1;2005
547;30/06/2005;27;6;2;2005;14;3;1;2005
548;01/07/2005;27;7;3;2005;14;3;1;2005
549;02/07/2005;27;7;3;2005;14;4;2;2005
550;03/07/2005;28;7;3;2005;14;4;2;2005
551;04/07/2005;28;7;3;2005;15;4;2;2005
552;05/07/2005;28;7;3;2005;15;4;2;2005
553;06/07/2005;28;7;3;2005;15;4;2;2005
554;07/07/2005;28;7;3;2005;15;4;2;2005
555;08/07/2005;28;7;3;2005;15;4;2;2005
556;09/07/2005;28;7;3;2005;15;4;2;2005
557;10/07/2005;29;7;3;2005;15;4;2;2005
558;11/07/2005;29;7;3;2005;16;4;2;2005
559;12/07/2005;29;7;3;2005;16;4;2;2005
560;13/07/2005;29;7;3;2005;16;4;2;2005
561;14/07/2005;29;7;3;2005;16;4;2;2005
562;15/07/2005;29;7;3;2005;16;4;2;2005
563;16/07/2005;29;7;3;2005;16;4;2;2005
564;17/07/2005;30;7;3;2005;16;4;2;2005
565;18/07/2005;30;7;3;2005;17;4;2;2005
566;19/07/2005;30;7;3;2005;17;4;2;2005
567;20/07/2005;30;7;3;2005;17;4;2;2005
568;21/07/2005;30;7;3;2005;17;4;2;2005
569;22/07/2005;30;7;3;2005;17;4;2;2005
570;23/07/2005;30;7;3;2005;17;4;2;2005
571;24/07/2005;31;7;3;2005;17;4;2;2005
572;25/07/2005;31;7;3;2005;18;4;2;2005
573;26/07/2005;31;7;3;2005;18;4;2;2005
574;27/07/2005;31;7;3;2005;18;4;2;2005
575;28/07/2005;31;7;3;2005;18;4;2;2005
576;29/07/2005;31;7;3;2005;18;4;2;2005
577;30/07/2005;31;7;3;2005;18;4;2;2005
578;31/07/2005;32;7;3;2005;18;4;2;2005
579;01/08/2005;32;8;3;2005;19;5;2;2005
580;02/08/2005;32;8;3;2005;19;5;2;2005
581;03/08/2005;32;8;3;2005;19;5;2;2005
582;04/08/2005;32;8;3;2005;19;5;2;2005
583;05/08/2005;32;8;3;2005;19;5;2;2005
584;06/08/2005;32;8;3;2005;19;5;2;2005
585;07/08/2005;33;8;3;2005;19;5;2;2005
586;08/08/2005;33;8;3;2005;20;5;2;2005
587;09/08/2005;33;8;3;2005;20;5;2;2005
588;10/08/2005;33;8;3;2005;20;5;2;2005
589;11/08/2005;33;8;3;2005;20;5;2;2005
590;12/08/2005;33;8;3;2005;20;5;2;2005
591;13/08/2005;33;8;3;2005;20;5;2;2005
592;14/08/2005;34;8;3;2005;20;5;2;2005
593;15/08/2005;34;8;3;2005;21;5;2;2005
594;16/08/2005;34;8;3;2005;21;5;2;2005
595;17/08/2005;34;8;3;2005;21;5;2;2005
596;18/08/2005;34;8;3;2005;21;5;2;2005
597;19/08/2005;34;8;3;2005;21;5;2;2005
598;20/08/2005;34;8;3;2005;21;5;2;2005
599;21/08/2005;35;8;3;2005;21;5;2;2005
600;22/08/2005;35;8;3;2005;22;5;2;2005
601;23/08/2005;35;8;3;2005;22;5;2;2005
602;24/08/2005;35;8;3;2005;22;5;2;2005
603;25/08/2005;35;8;3;2005;22;5;2;2005
604;26/08/2005;35;8;3;2005;22;5;2;2005
605;27/08/2005;35;8;3;2005;22;5;2;2005
606;28/08/2005;36;8;3;2005;22;5;2;2005
607;29/08/2005;36;8;3;2005;23;5;2;2005
608;30/08/2005;36;8;3;2005;23;5;2;2005
609;31/08/2005;36;8;3;2005;23;5;2;2005
610;01/09/2005;36;9;3;2005;23;6;2;2005
611;02/09/2005;36;9;3;2005;23;6;2;2005
612;03/09/2005;36;9;3;2005;23;6;2;2005
613;04/09/2005;37;9;3;2005;23;6;2;2005
614;05/09/2005;37;9;3;2005;24;6;2;2005
615;06/09/2005;37;9;3;2005;24;6;2;2005
616;07/09/2005;37;9;3;2005;24;6;2;2005
617;08/09/2005;37;9;3;2005;24;6;2;2005
618;09/09/2005;37;9;3;2005;24;6;2;2005
619;10/09/2005;37;9;3;2005;24;6;2;2005
620;11/09/2005;38;9;3;2005;24;6;2;2005
621;12/09/2005;38;9;3;2005;25;6;2;2005
622;13/09/2005;38;9;3;2005;25;6;2;2005
623;14/09/2005;38;9;3;2005;25;6;2;2005
624;15/09/2005;38;9;3;2005;25;6;2;2005
625;16/09/2005;38;9;3;2005;25;6;2;2005
626;17/09/2005;38;9;3;2005;25;6;2;2005
627;18/09/2005;39;9;3;2005;25;6;2;2005
628;19/09/2005;39;9;3;2005;26;6;2;2005
629;20/09/2005;39;9;3;2005;26;6;2;2005
630;21/09/2005;39;9;3;2005;26;6;2;2005
631;22/09/2005;39;9;3;2005;26;6;2;2005
632;23/09/2005;39;9;3;2005;26;6;2;2005
633;24/09/2005;39;9;3;2005;26;6;2;2005
634;25/09/2005;40;9;3;2005;26;6;2;2005
635;26/09/2005;40;9;3;2005;27;6;2;2005
636;27/09/2005;40;9;3;2005;27;6;2;2005
637;28/09/2005;40;9;3;2005;27;6;2;2005
638;29/09/2005;40;9;3;2005;27;6;2;2005
639;30/09/2005;40;9;3;2005;27;6;2;2005
640;01/10/2005;40;10;4;2005;27;7;3;2005
641;02/10/2005;41;10;4;2005;27;7;3;2005
642;03/10/2005;41;10;4;2005;28;7;3;2005
643;04/10/2005;41;10;4;2005;28;7;3;2005
644;05/10/2005;41;10;4;2005;28;7;3;2005
645;06/10/2005;41;10;4;2005;28;7;3;2005
646;07/10/2005;41;10;4;2005;28;7;3;2005
647;08/10/2005;41;10;4;2005;28;7;3;2005
648;09/10/2005;42;10;4;2005;28;7;3;2005
649;10/10/2005;42;10;4;2005;29;7;3;2005
650;11/10/2005;42;10;4;2005;29;7;3;2005
651;12/10/2005;42;10;4;2005;29;7;3;2005
652;13/10/2005;42;10;4;2005;29;7;3;2005
653;14/10/2005;42;10;4;2005;29;7;3;2005
654;15/10/2005;42;10;4;2005;29;7;3;2005
655;16/10/2005;43;10;4;2005;29;7;3;2005
656;17/10/2005;43;10;4;2005;30;7;3;2005
657;18/10/2005;43;10;4;2005;30;7;3;2005
658;19/10/2005;43;10;4;2005;30;7;3;2005
659;20/10/2005;43;10;4;2005;30;7;3;2005
660;21/10/2005;43;10;4;2005;30;7;3;2005
661;22/10/2005;43;10;4;2005;30;7;3;2005
662;23/10/2005;44;10;4;2005;30;7;3;2005
663;24/10/2005;44;10;4;2005;31;7;3;2005
664;25/10/2005;44;10;4;2005;31;7;3;2005
665;26/10/2005;44;10;4;2005;31;7;3;2005
666;27/10/2005;44;10;4;2005;31;7;3;2005
667;28/10/2005;44;10;4;2005;31;7;3;2005
668;29/10/2005;44;10;4;2005;31;7;3;2005
669;30/10/2005;45;10;4;2005;31;7;3;2005
670;31/10/2005;45;10;4;2005;32;7;3;2005
671;01/11/2005;45;11;4;2005;32;8;3;2005
672;02/11/2005;45;11;4;2005;32;8;3;2005
673;03/11/2005;45;11;4;2005;32;8;3;2005
674;04/11/2005;45;11;4;2005;32;8;3;2005
675;05/11/2005;45;11;4;2005;32;8;3;2005
676;06/11/2005;46;11;4;2005;32;8;3;2005
677;07/11/2005;46;11;4;2005;33;8;3;2005
678;08/11/2005;46;11;4;2005;33;8;3;2005
679;09/11/2005;46;11;4;2005;33;8;3;2005
680;10/11/2005;46;11;4;2005;33;8;3;2005
681;11/11/2005;46;11;4;2005;33;8;3;2005
682;12/11/2005;46;11;4;2005;33;8;3;2005
683;13/11/2005;47;11;4;2005;33;8;3;2005
684;14/11/2005;47;11;4;2005;34;8;3;2005
685;15/11/2005;47;11;4;2005;34;8;3;2005
686;16/11/2005;47;11;4;2005;34;8;3;2005
687;17/11/2005;47;11;4;2005;34;8;3;2005
688;18/11/2005;47;11;4;2005;34;8;3;2005
689;19/11/2005;47;11;4;2005;34;8;3;2005
690;20/11/2005;48;11;4;2005;34;8;3;2005
691;21/11/2005;48;11;4;2005;35;8;3;2005
692;22/11/2005;48;11;4;2005;35;8;3;2005
693;23/11/2005;48;11;4;2005;35;8;3;2005
694;24/11/2005;48;11;4;2005;35;8;3;2005
695;25/11/2005;48;11;4;2005;35;8;3;2005
696;26/11/2005;48;11;4;2005;35;8;3;2005
697;27/11/2005;49;11;4;2005;35;8;3;2005
698;28/11/2005;49;11;4;2005;36;8;3;2005
699;29/11/2005;49;11;4;2005;36;8;3;2005
700;30/11/2005;49;11;4;2005;36;8;3;2005
701;01/12/2005;49;12;4;2005;36;8;3;2005
702;02/12/2005;49;12;4;2005;36;9;3;2005
703;03/12/2005;49;12;4;2005;36;9;3;2005
704;04/12/2005;50;12;4;2005;36;9;3;2005
705;05/12/2005;50;12;4;2005;37;9;3;2005
706;06/12/2005;50;12;4;2005;37;9;3;2005
707;07/12/2005;50;12;4;2005;37;9;3;2005
708;08/12/2005;50;12;4;2005;37;9;3;2005
709;09/12/2005;50;12;4;2005;37;9;3;2005
710;10/12/2005;50;12;4;2005;37;9;3;2005
711;11/12/2005;51;12;4;2005;37;9;3;2005
712;12/12/2005;51;12;4;2005;38;9;3;2005
713;13/12/2005;51;12;4;2005;38;9;3;2005
714;14/12/2005;51;12;4;2005;38;9;3;2005
715;15/12/2005;51;12;4;2005;38;9;3;2005
716;16/12/2005;51;12;4;2005;38;9;3;2005
717;17/12/2005;51;12;4;2005;38;9;3;2005
718;18/12/2005;52;12;4;2005;38;9;3;2005
719;19/12/2005;52;12;4;2005;39;9;3;2005
720;20/12/2005;52;12;4;2005;39;9;3;2005
721;21/12/2005;52;12;4;2005;39;9;3;2005
722;22/12/2005;52;12;4;2005;39;9;3;2005
723;23/12/2005;52;12;4;2005;39;9;3;2005
724;24/12/2005;52;12;4;2005;39;9;3;2005
725;25/12/2005;53;12;4;2005;39;9;3;2005
726;26/12/2005;53;12;4;2005;40;9;3;2005
727;27/12/2005;53;12;4;2005;40;9;3;2005
728;28/12/2005;53;12;4;2005;40;9;3;2005
729;29/12/2005;53;12;4;2005;40;9;3;2005
730;30/12/2005;53;12;4;2005;40;9;3;2005
731;31/12/2005;53;12;4;2005;40;9;3;2005
732;01/01/2006;1;1;1;2006;40;10;4;2005
733;02/01/2006;1;1;1;2006;41;10;4;2005
734;03/01/2006;1;1;1;2006;41;10;4;2005
735;04/01/2006;1;1;1;2006;41;10;4;2005
736;05/01/2006;1;1;1;2006;41;10;4;2005
737;06/01/2006;1;1;1;2006;41;10;4;2005
738;07/01/2006;1;1;1;2006;41;10;4;2005
739;08/01/2006;2;1;1;2006;41;10;4;2005
740;09/01/2006;2;1;1;2006;42;10;4;2005
741;10/01/2006;2;1;1;2006;42;10;4;2005
742;11/01/2006;2;1;1;2006;42;10;4;2005
743;12/01/2006;2;1;1;2006;42;10;4;2005
744;13/01/2006;2;1;1;2006;42;10;4;2005
745;14/01/2006;2;1;1;2006;42;10;4;2005
746;15/01/2006;3;1;1;2006;42;10;4;2005
747;16/01/2006;3;1;1;2006;43;10;4;2005
748;17/01/2006;3;1;1;2006;43;10;4;2005
749;18/01/2006;3;1;1;2006;43;10;4;2005
750;19/01/2006;3;1;1;2006;43;10;4;2005
751;20/01/2006;3;1;1;2006;43;10;4;2005
752;21/01/2006;3;1;1;2006;43;10;4;2005
753;22/01/2006;4;1;1;2006;43;10;4;2005
754;23/01/2006;4;1;1;2006;44;10;4;2005
755;24/01/2006;4;1;1;2006;44;10;4;2005
756;25/01/2006;4;1;1;2006;44;10;4;2005
757;26/01/2006;4;1;1;2006;44;10;4;2005
758;27/01/2006;4;1;1;2006;44;10;4;2005
759;28/01/2006;4;1;1;2006;44;10;4;2005
760;29/01/2006;5;1;1;2006;44;10;4;2005
761;30/01/2006;5;1;1;2006;45;10;4;2005
762;31/01/2006;5;1;1;2006;45;10;4;2005
763;01/02/2006;5;2;1;2006;45;11;4;2005
764;02/02/2006;5;2;1;2006;45;11;4;2005
765;03/02/2006;5;2;1;2006;45;11;4;2005
766;04/02/2006;5;2;1;2006;45;11;4;2005
767;05/02/2006;6;2;1;2006;45;11;4;2005
768;06/02/2006;6;2;1;2006;46;11;4;2005
769;07/02/2006;6;2;1;2006;46;11;4;2005
770;08/02/2006;6;2;1;2006;46;11;4;2005
771;09/02/2006;6;2;1;2006;46;11;4;2005
772;10/02/2006;6;2;1;2006;46;11;4;2005
773;11/02/2006;6;2;1;2006;46;11;4;2005
774;12/02/2006;7;2;1;2006;46;11;4;2005
775;13/02/2006;7;2;1;2006;47;11;4;2005
776;14/02/2006;7;2;1;2006;47;11;4;2005
777;15/02/2006;7;2;1;2006;47;11;4;2005
778;16/02/2006;7;2;1;2006;47;11;4;2005
779;17/02/2006;7;2;1;2006;47;11;4;2005
780;18/02/2006;7;2;1;2006;47;11;4;2005
781;19/02/2006;8;2;1;2006;47;11;4;2005
782;20/02/2006;8;2;1;2006;48;11;4;2005
783;21/02/2006;8;2;1;2006;48;11;4;2005
784;22/02/2006;8;2;1;2006;48;11;4;2005
785;23/02/2006;8;2;1;2006;48;11;4;2005
786;24/02/2006;8;2;1;2006;48;11;4;2005
787;25/02/2006;8;2;1;2006;48;11;4;2005
788;26/02/2006;9;2;1;2006;48;11;4;2005
789;27/02/2006;9;2;1;2006;49;11;4;2005
790;28/02/2006;9;2;1;2006;49;11;4;2005
791;01/03/2006;9;3;1;2006;49;11;4;2005
792;02/03/2006;9;3;1;2006;49;11;4;2005
793;03/03/2006;9;3;1;2006;49;12;4;2005
794;04/03/2006;9;3;1;2006;49;12;4;2005
795;05/03/2006;10;3;1;2006;49;12;4;2005
796;06/03/2006;10;3;1;2006;50;12;4;2005
797;07/03/2006;10;3;1;2006;50;12;4;2005
798;08/03/2006;10;3;1;2006;50;12;4;2005
799;09/03/2006;10;3;1;2006;50;12;4;2005
800;10/03/2006;10;3;1;2006;50;12;4;2005
801;11/03/2006;10;3;1;2006;50;12;4;2005
802;12/03/2006;11;3;1;2006;50;12;4;2005
803;13/03/2006;11;3;1;2006;51;12;4;2005
804;14/03/2006;11;3;1;2006;51;12;4;2005
805;15/03/2006;11;3;1;2006;51;12;4;2005
806;16/03/2006;11;3;1;2006;51;12;4;2005
807;17/03/2006;11;3;1;2006;51;12;4;2005
808;18/03/2006;11;3;1;2006;51;12;4;2005
809;19/03/2006;12;3;1;2006;51;12;4;2005
810;20/03/2006;12;3;1;2006;52;12;4;2005
811;21/03/2006;12;3;1;2006;52;12;4;2005
812;22/03/2006;12;3;1;2006;52;12;4;2005
813;23/03/2006;12;3;1;2006;52;12;4;2005
814;24/03/2006;12;3;1;2006;52;12;4;2005
815;25/03/2006;12;3;1;2006;52;12;4;2005
816;26/03/2006;13;3;1;2006;52;12;4;2005
817;27/03/2006;13;3;1;2006;53;12;4;2005
818;28/03/2006;13;3;1;2006;53;12;4;2005
819;29/03/2006;13;3;1;2006;53;12;4;2005
820;30/03/2006;13;3;1;2006;53;12;4;2005
821;31/03/2006;13;3;1;2006;53;12;4;2005
822;01/04/2006;13;4;2;2006;53;12;4;2005
823;02/04/2006;14;4;2;2006;53;12;4;2005
824;03/04/2006;14;4;2;2006;1;1;1;2006
825;04/04/2006;14;4;2;2006;1;1;1;2006
826;05/04/2006;14;4;2;2006;1;1;1;2006
827;06/04/2006;14;4;2;2006;1;1;1;2006
828;07/04/2006;14;4;2;2006;1;1;1;2006
829;08/04/2006;14;4;2;2006;1;1;1;2006
830;09/04/2006;15;4;2;2006;1;1;1;2006
831;10/04/2006;15;4;2;2006;2;1;1;2006
832;11/04/2006;15;4;2;2006;2;1;1;2006
833;12/04/2006;15;4;2;2006;2;1;1;2006
834;13/04/2006;15;4;2;2006;2;1;1;2006
835;14/04/2006;15;4;2;2006;2;1;1;2006
836;15/04/2006;15;4;2;2006;2;1;1;2006
837;16/04/2006;16;4;2;2006;2;1;1;2006
838;17/04/2006;16;4;2;2006;3;1;1;2006
839;18/04/2006;16;4;2;2006;3;1;1;2006
840;19/04/2006;16;4;2;2006;3;1;1;2006
841;20/04/2006;16;4;2;2006;3;1;1;2006
842;21/04/2006;16;4;2;2006;3;1;1;2006
843;22/04/2006;16;4;2;2006;3;1;1;2006
844;23/04/2006;17;4;2;2006;3;1;1;2006
845;24/04/2006;17;4;2;2006;4;1;1;2006
846;25/04/2006;17;4;2;2006;4;1;1;2006
847;26/04/2006;17;4;2;2006;4;1;1;2006
848;27/04/2006;17;4;2;2006;4;1;1;2006
849;28/04/2006;17;4;2;2006;4;1;1;2006
850;29/04/2006;17;4;2;2006;4;1;1;2006
851;30/04/2006;18;4;2;2006;4;1;1;2006
852;01/05/2006;18;5;2;2006;5;1;1;2006
853;02/05/2006;18;5;2;2006;5;1;1;2006
854;03/05/2006;18;5;2;2006;5;1;1;2006
855;04/05/2006;18;5;2;2006;5;2;1;2006
856;05/05/2006;18;5;2;2006;5;2;1;2006
857;06/05/2006;18;5;2;2006;5;2;1;2006
858;07/05/2006;19;5;2;2006;5;2;1;2006
859;08/05/2006;19;5;2;2006;6;2;1;2006
860;09/05/2006;19;5;2;2006;6;2;1;2006
861;10/05/2006;19;5;2;2006;6;2;1;2006
862;11/05/2006;19;5;2;2006;6;2;1;2006
863;12/05/2006;19;5;2;2006;6;2;1;2006
864;13/05/2006;19;5;2;2006;6;2;1;2006
865;14/05/2006;20;5;2;2006;6;2;1;2006
866;15/05/2006;20;5;2;2006;7;2;1;2006
867;16/05/2006;20;5;2;2006;7;2;1;2006
868;17/05/2006;20;5;2;2006;7;2;1;2006
869;18/05/2006;20;5;2;2006;7;2;1;2006
870;19/05/2006;20;5;2;2006;7;2;1;2006
871;20/05/2006;20;5;2;2006;7;2;1;2006
872;21/05/2006;21;5;2;2006;7;2;1;2006
873;22/05/2006;21;5;2;2006;8;2;1;2006
874;23/05/2006;21;5;2;2006;8;2;1;2006
875;24/05/2006;21;5;2;2006;8;2;1;2006
876;25/05/2006;21;5;2;2006;8;2;1;2006
877;26/05/2006;21;5;2;2006;8;2;1;2006
878;27/05/2006;21;5;2;2006;8;2;1;2006
879;28/05/2006;22;5;2;2006;8;2;1;2006
880;29/05/2006;22;5;2;2006;9;2;1;2006
881;30/05/2006;22;5;2;2006;9;2;1;2006
882;31/05/2006;22;5;2;2006;9;2;1;2006
883;01/06/2006;22;6;2;2006;9;3;1;2006
884;02/06/2006;22;6;2;2006;9;3;1;2006
885;03/06/2006;22;6;2;2006;9;3;1;2006
886;04/06/2006;23;6;2;2006;9;3;1;2006
887;05/06/2006;23;6;2;2006;10;3;1;2006
888;06/06/2006;23;6;2;2006;10;3;1;2006
889;07/06/2006;23;6;2;2006;10;3;1;2006
890;08/06/2006;23;6;2;2006;10;3;1;2006
891;09/06/2006;23;6;2;2006;10;3;1;2006
892;10/06/2006;23;6;2;2006;10;3;1;2006
893;11/06/2006;24;6;2;2006;10;3;1;2006
894;12/06/2006;24;6;2;2006;11;3;1;2006
895;13/06/2006;24;6;2;2006;11;3;1;2006
896;14/06/2006;24;6;2;2006;11;3;1;2006
897;15/06/2006;24;6;2;2006;11;3;1;2006
898;16/06/2006;24;6;2;2006;11;3;1;2006
899;17/06/2006;24;6;2;2006;11;3;1;2006
900;18/06/2006;25;6;2;2006;11;3;1;2006
901;19/06/2006;25;6;2;2006;12;3;1;2006
902;20/06/2006;25;6;2;2006;12;3;1;2006
903;21/06/2006;25;6;2;2006;12;3;1;2006
904;22/06/2006;25;6;2;2006;12;3;1;2006
905;23/06/2006;25;6;2;2006;12;3;1;2006
906;24/06/2006;25;6;2;2006;12;3;1;2006
907;25/06/2006;26;6;2;2006;12;3;1;2006
908;26/06/2006;26;6;2;2006;13;3;1;2006
909;27/06/2006;26;6;2;2006;13;3;1;2006
910;28/06/2006;26;6;2;2006;13;3;1;2006
911;29/06/2006;26;6;2;2006;13;3;1;2006
912;30/06/2006;26;6;2;2006;13;3;1;2006
913;01/07/2006;26;7;3;2006;13;3;1;2006
914;02/07/2006;27;7;3;2006;13;4;2;2006
915;03/07/2006;27;7;3;2006;14;4;2;2006
916;04/07/2006;27;7;3;2006;14;4;2;2006
917;05/07/2006;27;7;3;2006;14;4;2;2006
918;06/07/2006;27;7;3;2006;14;4;2;2006
919;07/07/2006;27;7;3;2006;14;4;2;2006
920;08/07/2006;27;7;3;2006;14;4;2;2006
921;09/07/2006;28;7;3;2006;14;4;2;2006
922;10/07/2006;28;7;3;2006;15;4;2;2006
923;11/07/2006;28;7;3;2006;15;4;2;2006
924;12/07/2006;28;7;3;2006;15;4;2;2006
925;13/07/2006;28;7;3;2006;15;4;2;2006
926;14/07/2006;28;7;3;2006;15;4;2;2006
927;15/07/2006;28;7;3;2006;15;4;2;2006
928;16/07/2006;29;7;3;2006;15;4;2;2006
929;17/07/2006;29;7;3;2006;16;4;2;2006
930;18/07/2006;29;7;3;2006;16;4;2;2006
931;19/07/2006;29;7;3;2006;16;4;2;2006
932;20/07/2006;29;7;3;2006;16;4;2;2006
933;21/07/2006;29;7;3;2006;16;4;2;2006
934;22/07/2006;29;7;3;2006;16;4;2;2006
935;23/07/2006;30;7;3;2006;16;4;2;2006
936;24/07/2006;30;7;3;2006;17;4;2;2006
937;25/07/2006;30;7;3;2006;17;4;2;2006
938;26/07/2006;30;7;3;2006;17;4;2;2006
939;27/07/2006;30;7;3;2006;17;4;2;2006
940;28/07/2006;30;7;3;2006;17;4;2;2006
941;29/07/2006;30;7;3;2006;17;4;2;2006
942;30/07/2006;31;7;3;2006;17;4;2;2006
943;31/07/2006;31;7;3;2006;18;4;2;2006
944;01/08/2006;31;8;3;2006;18;5;2;2006
945;02/08/2006;31;8;3;2006;18;5;2;2006
946;03/08/2006;31;8;3;2006;18;5;2;2006
947;04/08/2006;31;8;3;2006;18;5;2;2006
948;05/08/2006;31;8;3;2006;18;5;2;2006
949;06/08/2006;32;8;3;2006;18;5;2;2006
950;07/08/2006;32;8;3;2006;19;5;2;2006
951;08/08/2006;32;8;3;2006;19;5;2;2006
952;09/08/2006;32;8;3;2006;19;5;2;2006
953;10/08/2006;32;8;3;2006;19;5;2;2006
954;11/08/2006;32;8;3;2006;19;5;2;2006
955;12/08/2006;32;8;3;2006;19;5;2;2006
956;13/08/2006;33;8;3;2006;19;5;2;2006
957;14/08/2006;33;8;3;2006;20;5;2;2006
958;15/08/2006;33;8;3;2006;20;5;2;2006
959;16/08/2006;33;8;3;2006;20;5;2;2006
960;17/08/2006;33;8;3;2006;20;5;2;2006
961;18/08/2006;33;8;3;2006;20;5;2;2006
962;19/08/2006;33;8;3;2006;20;5;2;2006
963;20/08/2006;34;8;3;2006;20;5;2;2006
964;21/08/2006;34;8;3;2006;21;5;2;2006
965;22/08/2006;34;8;3;2006;21;5;2;2006
966;23/08/2006;34;8;3;2006;21;5;2;2006
967;24/08/2006;34;8;3;2006;21;5;2;2006
968;25/08/2006;34;8;3;2006;21;5;2;2006
969;26/08/2006;34;8;3;2006;21;5;2;2006
970;27/08/2006;35;8;3;2006;21;5;2;2006
971;28/08/2006;35;8;3;2006;22;5;2;2006
972;29/08/2006;35;8;3;2006;22;5;2;2006
973;30/08/2006;35;8;3;2006;22;5;2;2006
974;31/08/2006;35;8;3;2006;22;5;2;2006
975;01/09/2006;35;9;3;2006;22;6;2;2006
976;02/09/2006;35;9;3;2006;22;6;2;2006
977;03/09/2006;36;9;3;2006;22;6;2;2006
978;04/09/2006;36;9;3;2006;23;6;2;2006
979;05/09/2006;36;9;3;2006;23;6;2;2006
980;06/09/2006;36;9;3;2006;23;6;2;2006
981;07/09/2006;36;9;3;2006;23;6;2;2006
982;08/09/2006;36;9;3;2006;23;6;2;2006
983;09/09/2006;36;9;3;2006;23;6;2;2006
984;10/09/2006;37;9;3;2006;23;6;2;2006
985;11/09/2006;37;9;3;2006;24;6;2;2006
986;12/09/2006;37;9;3;2006;24;6;2;2006
987;13/09/2006;37;9;3;2006;24;6;2;2006
988;14/09/2006;37;9;3;2006;24;6;2;2006
989;15/09/2006;37;9;3;2006;24;6;2;2006
990;16/09/2006;37;9;3;2006;24;6;2;2006
991;17/09/2006;38;9;3;2006;24;6;2;2006
992;18/09/2006;38;9;3;2006;25;6;2;2006
993;19/09/2006;38;9;3;2006;25;6;2;2006
994;20/09/2006;38;9;3;2006;25;6;2;2006
995;21/09/2006;38;9;3;2006;25;6;2;2006
996;22/09/2006;38;9;3;2006;25;6;2;2006
997;23/09/2006;38;9;3;2006;25;6;2;2006
998;24/09/2006;39;9;3;2006;25;6;2;2006
999;25/09/2006;39;9;3;2006;26;6;2;2006
1000;26/09/2006;39;9;3;2006;26;6;2;2006
1001;27/09/2006;39;9;3;2006;26;6;2;2006
1002;28/09/2006;39;9;3;2006;26;6;2;2006
1003;29/09/2006;39;9;3;2006;26;6;2;2006
1004;30/09/2006;39;9;3;2006;26;6;2;2006
1005;01/10/2006;40;10;4;2006;26;7;3;2006
1006;02/10/2006;40;10;4;2006;27;7;3;2006
1007;03/10/2006;40;10;4;2006;27;7;3;2006
1008;04/10/2006;40;10;4;2006;27;7;3;2006
1009;05/10/2006;40;10;4;2006;27;7;3;2006
1010;06/10/2006;40;10;4;2006;27;7;3;2006
1011;07/10/2006;40;10;4;2006;27;7;3;2006
1012;08/10/2006;41;10;4;2006;27;7;3;2006
1013;09/10/2006;41;10;4;2006;28;7;3;2006
1014;10/10/2006;41;10;4;2006;28;7;3;2006
1015;11/10/2006;41;10;4;2006;28;7;3;2006
1016;12/10/2006;41;10;4;2006;28;7;3;2006
1017;13/10/2006;41;10;4;2006;28;7;3;2006
1018;14/10/2006;41;10;4;2006;28;7;3;2006
1019;15/10/2006;42;10;4;2006;28;7;3;2006
1020;16/10/2006;42;10;4;2006;29;7;3;2006
1021;17/10/2006;42;10;4;2006;29;7;3;2006
1022;18/10/2006;42;10;4;2006;29;7;3;2006
1023;19/10/2006;42;10;4;2006;29;7;3;2006
1024;20/10/2006;42;10;4;2006;29;7;3;2006
1025;21/10/2006;42;10;4;2006;29;7;3;2006
1026;22/10/2006;43;10;4;2006;29;7;3;2006
1027;23/10/2006;43;10;4;2006;30;7;3;2006
1028;24/10/2006;43;10;4;2006;30;7;3;2006
