saleDateID;Day;saleWeek;saleMonth;saleQuarter;saleYear;fiscalWeek;fiscalMonth;fiscalQuarter;fiscalYear
514;29/05/2006;22;5;2;2006;9;2;1;2006
515;30/05/2006;22;5;2;2006;9;2;1;2006
516;31/05/2006;22;5;2;2006;9;2;1;2006
517;01/06/2006;22;6;2;2006;9;3;1;2006
518;02/06/2006;22;6;2;2006;9;3;1;2006
519;03/06/2006;22;6;2;2006;9;3;1;2006
520;04/06/2006;23;6;2;2006;9;3;1;2006
521;05/06/2006;23;6;2;2006;10;3;1;2006
522;06/06/2006;23;6;2;2006;10;3;1;2006
523;07/06/2006;23;6;2;2006;10;3;1;2006
524;08/06/2006;23;6;2;2006;10;3;1;2006
525;09/06/2006;23;6;2;2006;10;3;1;2006
526;10/06/2006;23;6;2;2006;10;3;1;2006
527;11/06/2006;24;6;2;2006;10;3;1;2006
528;12/06/2006;24;6;2;2006;11;3;1;2006
529;13/06/2006;24;6;2;2006;11;3;1;2006
530;14/06/2006;24;6;2;2006;11;3;1;2006
531;15/06/2006;24;6;2;2006;11;3;1;2006
532;16/06/2006;24;6;2;2006;11;3;1;2006
533;17/06/2006;24;6;2;2006;11;3;1;2006
534;18/06/2006;25;6;2;2006;11;3;1;2006
535;19/06/2006;25;6;2;2006;12;3;1;2006
536;20/06/2006;25;6;2;2006;12;3;1;2006
537;21/06/2006;25;6;2;2006;12;3;1;2006
538;22/06/2006;25;6;2;2006;12;3;1;2006
539;23/06/2006;25;6;2;2006;12;3;1;2006
540;24/06/2006;25;6;2;2006;12;3;1;2006
541;25/06/2006;26;6;2;2006;12;3;1;2006
542;26/06/2006;26;6;2;2006;13;3;1;2006
543;27/06/2006;26;6;2;2006;13;3;1;2006
544;28/06/2006;26;6;2;2006;13;3;1;2006
545;29/06/2006;26;6;2;2006;13;3;1;2006
546;30/06/2006;26;6;2;2006;13;3;1;2006
547;01/07/2006;26;7;3;2006;13;3;1;2006
548;02/07/2006;27;7;3;2006;13;4;2;2006
549;03/07/2006;27;7;3;2006;14;4;2;2006
550;04/07/2006;27;7;3;2006;14;4;2;2006
551;05/07/2006;27;7;3;2006;14;4;2;2006
552;06/07/2006;27;7;3;2006;14;4;2;2006
553;07/07/2006;27;7;3;2006;14;4;2;2006
554;08/07/2006;27;7;3;2006;14;4;2;2006
555;09/07/2006;28;7;3;2006;14;4;2;2006
556;10/07/2006;28;7;3;2006;15;4;2;2006
557;11/07/2006;28;7;3;2006;15;4;2;2006
558;12/07/2006;28;7;3;2006;15;4;2;2006
559;13/07/2006;28;7;3;2006;15;4;2;2006
560;14/07/2006;28;7;3;2006;15;4;2;2006
561;15/07/2006;28;7;3;2006;15;4;2;2006
562;16/07/2006;29;7;3;2006;15;4;2;2006
563;17/07/2006;29;7;3;2006;16;4;2;2006
564;18/07/2006;29;7;3;2006;16;4;2;2006
565;19/07/2006;29;7;3;2006;16;4;2;2006
566;20/07/2006;29;7;3;2006;16;4;2;2006
567;21/07/2006;29;7;3;2006;16;4;2;2006
568;22/07/2006;29;7;3;2006;16;4;2;2006
569;23/07/2006;30;7;3;2006;16;4;2;2006
570;24/07/2006;30;7;3;2006;17;4;2;2006
571;25/07/2006;30;7;3;2006;17;4;2;2006
572;26/07/2006;30;7;3;2006;17;4;2;2006
573;27/07/2006;30;7;3;2006;17;4;2;2006
574;28/07/2006;30;7;3;2006;17;4;2;2006
575;29/07/2006;30;7;3;2006;17;4;2;2006
576;30/07/2006;31;7;3;2006;17;4;2;2006
577;31/07/2006;31;7;3;2006;18;4;2;2006
578;01/08/2006;31;8;3;2006;18;5;2;2006
579;02/08/2006;31;8;3;2006;18;5;2;2006
580;03/08/2006;31;8;3;2006;18;5;2;2006
581;04/08/2006;31;8;3;2006;18;5;2;2006
582;05/08/2006;31;8;3;2006;18;5;2;2006
583;06/08/2006;32;8;3;2006;18;5;2;2006
584;07/08/2006;32;8;3;2006;19;5;2;2006
585;08/08/2006;32;8;3;2006;19;5;2;2006
586;09/08/2006;32;8;3;2006;19;5;2;2006
587;10/08/2006;32;8;3;2006;19;5;2;2006
588;11/08/2006;32;8;3;2006;19;5;2;2006
589;12/08/2006;32;8;3;2006;19;5;2;2006
590;13/08/2006;33;8;3;2006;19;5;2;2006
591;14/08/2006;33;8;3;2006;20;5;2;2006
592;15/08/2006;33;8;3;2006;20;5;2;2006
593;16/08/2006;33;8;3;2006;20;5;2;2006
594;17/08/2006;33;8;3;2006;20;5;2;2006
595;18/08/2006;33;8;3;2006;20;5;2;2006
596;19/08/2006;33;8;3;2006;20;5;2;2006
597;20/08/2006;34;8;3;2006;20;5;2;2006
598;21/08/2006;34;8;3;2006;21;5;2;2006
599;22/08/2006;34;8;3;2006;21;5;2;2006
600;23/08/2006;34;8;3;2006;21;5;2;2006
601;24/08/2006;34;8;3;2006;21;5;2;2006
602;25/08/2006;34;8;3;2006;21;5;2;2006
603;26/08/2006;34;8;3;2006;21;5;2;2006
604;27/08/2006;35;8;3;2006;21;5;2;2006
605;28/08/2006;35;8;3;2006;22;5;2;2006
606;29/08/2006;35;8;3;2006;22;5;2;2006
607;30/08/2006;35;8;3;2006;22;5;2;2006
608;31/08/2006;35;8;3;2006;22;5;2;2006
609;01/09/2006;35;9;3;2006;22;6;2;2006
610;02/09/2006;35;9;3;2006;22;6;2;2006
611;03/09/2006;36;9;3;2006;22;6;2;2006
612;04/09/2006;36;9;3;2006;23;6;2;2006
613;05/09/2006;36;9;3;2006;23;6;2;2006
614;06/09/2006;36;9;3;2006;23;6;2;2006
615;07/09/2006;36;9;3;2006;23;6;2;2006
616;08/09/2006;36;9;3;2006;23;6;2;2006
617;09/09/2006;36;9;3;2006;23;6;2;2006
618;10/09/2006;37;9;3;2006;23;6;2;2006
619;11/09/2006;37;9;3;2006;24;6;2;2006
620;12/09/2006;37;9;3;2006;24;6;2;2006
621;13/09/2006;37;9;3;2006;24;6;2;2006
622;14/09/2006;37;9;3;2006;24;6;2;2006
623;15/09/2006;37;9;3;2006;24;6;2;2006
624;16/09/2006;37;9;3;2006;24;6;2;2006
625;17/09/2006;38;9;3;2006;24;6;2;2006
626;18/09/2006;38;9;3;2006;25;6;2;2006
627;19/09/2006;38;9;3;2006;25;6;2;2006
628;20/09/2006;38;9;3;2006;25;6;2;2006
629;21/09/2006;38;9;3;2006;25;6;2;2006
630;22/09/2006;38;9;3;2006;25;6;2;2006
631;23/09/2006;38;9;3;2006;25;6;2;2006
632;24/09/2006;39;9;3;2006;25;6;2;2006
633;25/09/2006;39;9;3;2006;26;6;2;2006
634;26/09/2006;39;9;3;2006;26;6;2;2006
635;27/09/2006;39;9;3;2006;26;6;2;2006
636;28/09/2006;39;9;3;2006;26;6;2;2006
637;29/09/2006;39;9;3;2006;26;6;2;2006
638;30/09/2006;39;9;3;2006;26;6;2;2006
639;01/10/2006;40;10;4;2006;26;7;3;2006
640;02/10/2006;40;10;4;2006;27;7;3;2006
641;03/10/2006;40;10;4;2006;27;7;3;2006
642;04/10/2006;40;10;4;2006;27;7;3;2006
643;05/10/2006;40;10;4;2006;27;7;3;2006
644;06/10/2006;40;10;4;2006;27;7;3;2006
645;07/10/2006;40;10;4;2006;27;7;3;2006
646;08/10/2006;41;10;4;2006;27;7;3;2006
647;09/10/2006;41;10;4;2006;28;7;3;2006
648;10/10/2006;41;10;4;2006;28;7;3;2006
649;11/10/2006;41;10;4;2006;28;7;3;2006
650;12/10/2006;41;10;4;2006;28;7;3;2006
651;13/10/2006;41;10;4;2006;28;7;3;2006
652;14/10/2006;41;10;4;2006;28;7;3;2006
653;15/10/2006;42;10;4;2006;28;7;3;2006
654;16/10/2006;42;10;4;2006;29;7;3;2006
655;17/10/2006;42;10;4;2006;29;7;3;2006
656;18/10/2006;42;10;4;2006;29;7;3;2006
657;19/10/2006;42;10;4;2006;29;7;3;2006
658;20/10/2006;42;10;4;2006;29;7;3;2006
659;21/10/2006;42;10;4;2006;29;7;3;2006
660;22/10/2006;43;10;4;2006;29;7;3;2006
661;23/10/2006;43;10;4;2006;30;7;3;2006
662;24/10/2006;43;10;4;2006;30;7;3;2006
663;25/10/2006;43;10;4;2006;30;7;3;2006
664;26/10/2006;43;10;4;2006;30;7;3;2006
665;27/10/2006;43;10;4;2006;30;7;3;2006
666;28/10/2006;43;10;4;2006;30;7;3;2006
667;29/10/2006;44;10;4;2006;30;7;3;2006
668;30/10/2006;44;10;4;2006;31;7;3;2006
669;31/10/2006;44;10;4;2006;31;7;3;2006
670;01/11/2006;44;11;4;2006;31;8;3;2006
671;02/11/2006;44;11;4;2006;31;8;3;2006
672;03/11/2006;44;11;4;2006;31;8;3;2006
673;04/11/2006;44;11;4;2006;31;8;3;2006
674;05/11/2006;45;11;4;2006;31;8;3;2006
675;06/11/2006;45;11;4;2006;32;8;3;2006
676;07/11/2006;45;11;4;2006;32;8;3;2006
677;08/11/2006;45;11;4;2006;32;8;3;2006
678;09/11/2006;45;11;4;2006;32;8;3;2006
679;10/11/2006;45;11;4;2006;32;8;3;2006
680;11/11/2006;45;11;4;2006;32;8;3;2006
681;12/11/2006;46;11;4;2006;32;8;3;2006
682;13/11/2006;46;11;4;2006;33;8;3;2006
683;14/11/2006;46;11;4;2006;33;8;3;2006
684;15/11/2006;46;11;4;2006;33;8;3;2006
685;16/11/2006;46;11;4;2006;33;8;3;2006
686;17/11/2006;46;11;4;2006;33;8;3;2006
687;18/11/2006;46;11;4;2006;33;8;3;2006
688;19/11/2006;47;11;4;2006;33;8;3;2006
689;20/11/2006;47;11;4;2006;34;8;3;2006
690;21/11/2006;47;11;4;2006;34;8;3;2006
691;22/11/2006;47;11;4;2006;34;8;3;2006
692;23/11/2006;47;11;4;2006;34;8;3;2006
693;24/11/2006;47;11;4;2006;34;8;3;2006
694;25/11/2006;47;11;4;2006;34;8;3;2006
695;26/11/2006;48;11;4;2006;34;8;3;2006
696;27/11/2006;48;11;4;2006;35;8;3;2006
697;28/11/2006;48;11;4;2006;35;8;3;2006
698;29/11/2006;48;11;4;2006;35;8;3;2006
699;30/11/2006;48;11;4;2006;35;8;3;2006
700;01/12/2006;48;12;4;2006;35;8;3;2006
701;02/12/2006;48;12;4;2006;35;9;3;2006
702;03/12/2006;49;12;4;2006;35;9;3;2006
703;04/12/2006;49;12;4;2006;36;9;3;2006
704;05/12/2006;49;12;4;2006;36;9;3;2006
705;06/12/2006;49;12;4;2006;36;9;3;2006
706;07/12/2006;49;12;4;2006;36;9;3;2006
707;08/12/2006;49;12;4;2006;36;9;3;2006
708;09/12/2006;49;12;4;2006;36;9;3;2006
709;10/12/2006;50;12;4;2006;36;9;3;2006
710;11/12/2006;50;12;4;2006;37;9;3;2006
711;12/12/2006;50;12;4;2006;37;9;3;2006
712;13/12/2006;50;12;4;2006;37;9;3;2006
713;14/12/2006;50;12;4;2006;37;9;3;2006
714;15/12/2006;50;12;4;2006;37;9;3;2006
715;16/12/2006;50;12;4;2006;37;9;3;2006
716;17/12/2006;51;12;4;2006;37;9;3;2006
717;18/12/2006;51;12;4;2006;38;9;3;2006
718;19/12/2006;51;12;4;2006;38;9;3;2006
719;20/12/2006;51;12;4;2006;38;9;3;2006
720;21/12/2006;51;12;4;2006;38;9;3;2006
721;22/12/2006;51;12;4;2006;38;9;3;2006
722;23/12/2006;51;12;4;2006;38;9;3;2006
723;24/12/2006;52;12;4;2006;38;9;3;2006
724;25/12/2006;52;12;4;2006;39;9;3;2006
725;26/12/2006;52;12;4;2006;39;9;3;2006
726;27/12/2006;52;12;4;2006;39;9;3;2006
727;28/12/2006;52;12;4;2006;39;9;3;2006
728;29/12/2006;52;12;4;2006;39;9;3;2006
729;30/12/2006;52;12;4;2006;39;9;3;2006
730;31/12/2006;53;12;4;2006;39;9;3;2006
731;01/01/2007;1;1;1;2007;40;10;4;2006
732;02/01/2007;1;1;1;2007;40;10;4;2006
733;03/01/2007;1;1;1;2007;40;10;4;2006
734;04/01/2007;1;1;1;2007;40;10;4;2006
735;05/01/2007;1;1;1;2007;40;10;4;2006
736;06/01/2007;1;1;1;2007;40;10;4;2006
737;07/01/2007;2;1;1;2007;40;10;4;2006
738;08/01/2007;2;1;1;2007;41;10;4;2006
739;09/01/2007;2;1;1;2007;41;10;4;2006
740;10/01/2007;2;1;1;2007;41;10;4;2006
741;11/01/2007;2;1;1;2007;41;10;4;2006
742;12/01/2007;2;1;1;2007;41;10;4;2006
743;13/01/2007;2;1;1;2007;41;10;4;2006
744;14/01/2007;3;1;1;2007;41;10;4;2006
745;15/01/2007;3;1;1;2007;42;10;4;2006
746;16/01/2007;3;1;1;2007;42;10;4;2006
747;17/01/2007;3;1;1;2007;42;10;4;2006
748;18/01/2007;3;1;1;2007;42;10;4;2006
749;19/01/2007;3;1;1;2007;42;10;4;2006
750;20/01/2007;3;1;1;2007;42;10;4;2006
751;21/01/2007;4;1;1;2007;42;10;4;2006
752;22/01/2007;4;1;1;2007;43;10;4;2006
753;23/01/2007;4;1;1;2007;43;10;4;2006
754;24/01/2007;4;1;1;2007;43;10;4;2006
755;25/01/2007;4;1;1;2007;43;10;4;2006
756;26/01/2007;4;1;1;2007;43;10;4;2006
757;27/01/2007;4;1;1;2007;43;10;4;2006
758;28/01/2007;5;1;1;2007;43;10;4;2006
759;29/01/2007;5;1;1;2007;44;10;4;2006
760;30/01/2007;5;1;1;2007;44;10;4;2006
761;31/01/2007;5;1;1;2007;44;10;4;2006
762;01/02/2007;5;2;1;2007;44;11;4;2006
763;02/02/2007;5;2;1;2007;44;11;4;2006
764;03/02/2007;5;2;1;2007;44;11;4;2006
765;04/02/2007;6;2;1;2007;44;11;4;2006
766;05/02/2007;6;2;1;2007;45;11;4;2006
767;06/02/2007;6;2;1;2007;45;11;4;2006
768;07/02/2007;6;2;1;2007;45;11;4;2006
769;08/02/2007;6;2;1;2007;45;11;4;2006
770;09/02/2007;6;2;1;2007;45;11;4;2006
771;10/02/2007;6;2;1;2007;45;11;4;2006
772;11/02/2007;7;2;1;2007;45;11;4;2006
773;12/02/2007;7;2;1;2007;46;11;4;2006
774;13/02/2007;7;2;1;2007;46;11;4;2006
775;14/02/2007;7;2;1;2007;46;11;4;2006
776;15/02/2007;7;2;1;2007;46;11;4;2006
777;16/02/2007;7;2;1;2007;46;11;4;2006
778;17/02/2007;7;2;1;2007;46;11;4;2006
779;18/02/2007;8;2;1;2007;46;11;4;2006
780;19/02/2007;8;2;1;2007;47;11;4;2006
781;20/02/2007;8;2;1;2007;47;11;4;2006
782;21/02/2007;8;2;1;2007;47;11;4;2006
783;22/02/2007;8;2;1;2007;47;11;4;2006
784;23/02/2007;8;2;1;2007;47;11;4;2006
785;24/02/2007;8;2;1;2007;47;11;4;2006
786;25/02/2007;9;2;1;2007;47;11;4;2006
787;26/02/2007;9;2;1;2007;48;11;4;2006
788;27/02/2007;9;2;1;2007;48;11;4;2006
789;28/02/2007;9;2;1;2007;48;11;4;2006
790;01/03/2007;9;3;1;2007;48;11;4;2006
791;02/03/2007;9;3;1;2007;48;11;4;2006
792;03/03/2007;9;3;1;2007;48;12;4;2006
793;04/03/2007;10;3;1;2007;48;12;4;2006
794;05/03/2007;10;3;1;2007;49;12;4;2006
795;06/03/2007;10;3;1;2007;49;12;4;2006
796;07/03/2007;10;3;1;2007;49;12;4;2006
797;08/03/2007;10;3;1;2007;49;12;4;2006
798;09/03/2007;10;3;1;2007;49;12;4;2006
799;10/03/2007;10;3;1;2007;49;12;4;2006
800;11/03/2007;11;3;1;2007;49;12;4;2006
801;12/03/2007;11;3;1;2007;50;12;4;2006
802;13/03/2007;11;3;1;2007;50;12;4;2006
803;14/03/2007;11;3;1;2007;50;12;4;2006
804;15/03/2007;11;3;1;2007;50;12;4;2006
805;16/03/2007;11;3;1;2007;50;12;4;2006
806;17/03/2007;11;3;1;2007;50;12;4;2006
807;18/03/2007;12;3;1;2007;50;12;4;2006
808;19/03/2007;12;3;1;2007;51;12;4;2006
809;20/03/2007;12;3;1;2007;51;12;4;2006
810;21/03/2007;12;3;1;2007;51;12;4;2006
811;22/03/2007;12;3;1;2007;51;12;4;2006
812;23/03/2007;12;3;1;2007;51;12;4;2006
813;24/03/2007;12;3;1;2007;51;12;4;2006
814;25/03/2007;13;3;1;2007;51;12;4;2006
815;26/03/2007;13;3;1;2007;52;12;4;2006
816;27/03/2007;13;3;1;2007;52;12;4;2006
817;28/03/2007;13;3;1;2007;52;12;4;2006
818;29/03/2007;13;3;1;2007;52;12;4;2006
819;30/03/2007;13;3;1;2007;52;12;4;2006
820;31/03/2007;13;3;1;2007;52;12;4;2006
821;01/04/2007;14;4;2;2007;52;12;4;2006
822;02/04/2007;14;4;2;2007;53;12;4;2006
823;03/04/2007;14;4;2;2007;1;1;1;2007
824;04/04/2007;14;4;2;2007;1;1;1;2007
825;05/04/2007;14;4;2;2007;1;1;1;2007
826;06/04/2007;14;4;2;2007;1;1;1;2007
827;07/04/2007;14;4;2;2007;1;1;1;2007
828;08/04/2007;15;4;2;2007;1;1;1;2007
829;09/04/2007;15;4;2;2007;2;1;1;2007
830;10/04/2007;15;4;2;2007;2;1;1;2007
831;11/04/2007;15;4;2;2007;2;1;1;2007
832;12/04/2007;15;4;2;2007;2;1;1;2007
833;13/04/2007;15;4;2;2007;2;1;1;2007
834;14/04/2007;15;4;2;2007;2;1;1;2007
835;15/04/2007;16;4;2;2007;2;1;1;2007
836;16/04/2007;16;4;2;2007;3;1;1;2007
837;17/04/2007;16;4;2;2007;3;1;1;2007
838;18/04/2007;16;4;2;2007;3;1;1;2007
839;19/04/2007;16;4;2;2007;3;1;1;2007
840;20/04/2007;16;4;2;2007;3;1;1;2007
841;21/04/2007;16;4;2;2007;3;1;1;2007
842;22/04/2007;17;4;2;2007;3;1;1;2007
843;23/04/2007;17;4;2;2007;4;1;1;2007
844;24/04/2007;17;4;2;2007;4;1;1;2007
845;25/04/2007;17;4;2;2007;4;1;1;2007
846;26/04/2007;17;4;2;2007;4;1;1;2007
847;27/04/2007;17;4;2;2007;4;1;1;2007
848;28/04/2007;17;4;2;2007;4;1;1;2007
849;29/04/2007;18;4;2;2007;4;1;1;2007
850;30/04/2007;18;4;2;2007;5;1;1;2007
851;01/05/2007;18;5;2;2007;5;1;1;2007
852;02/05/2007;18;5;2;2007;5;1;1;2007
853;03/05/2007;18;5;2;2007;5;1;1;2007
854;04/05/2007;18;5;2;2007;5;2;1;2007
855;05/05/2007;18;5;2;2007;5;2;1;2007
856;06/05/2007;19;5;2;2007;5;2;1;2007
857;07/05/2007;19;5;2;2007;6;2;1;2007
858;08/05/2007;19;5;2;2007;6;2;1;2007
859;09/05/2007;19;5;2;2007;6;2;1;2007
860;10/05/2007;19;5;2;2007;6;2;1;2007
861;11/05/2007;19;5;2;2007;6;2;1;2007
862;12/05/2007;19;5;2;2007;6;2;1;2007
863;13/05/2007;20;5;2;2007;6;2;1;2007
864;14/05/2007;20;5;2;2007;7;2;1;2007
865;15/05/2007;20;5;2;2007;7;2;1;2007
866;16/05/2007;20;5;2;2007;7;2;1;2007
867;17/05/2007;20;5;2;2007;7;2;1;2007
868;18/05/2007;20;5;2;2007;7;2;1;2007
869;19/05/2007;20;5;2;2007;7;2;1;2007
870;20/05/2007;21;5;2;2007;7;2;1;2007
871;21/05/2007;21;5;2;2007;8;2;1;2007
872;22/05/2007;21;5;2;2007;8;2;1;2007
873;23/05/2007;21;5;2;2007;8;2;1;2007
874;24/05/2007;21;5;2;2007;8;2;1;2007
875;25/05/2007;21;5;2;2007;8;2;1;2007
876;26/05/2007;21;5;2;2007;8;2;1;2007
877;27/05/2007;22;5;2;2007;8;2;1;2007
878;28/05/2007;22;5;2;2007;9;2;1;2007
879;29/05/2007;22;5;2;2007;9;2;1;2007
880;30/05/2007;22;5;2;2007;9;2;1;2007
881;31/05/2007;22;5;2;2007;9;2;1;2007
882;01/06/2007;22;6;2;2007;9;3;1;2007
883;02/06/2007;22;6;2;2007;9;3;1;2007
884;03/06/2007;23;6;2;2007;9;3;1;2007
885;04/06/2007;23;6;2;2007;10;3;1;2007
886;05/06/2007;23;6;2;2007;10;3;1;2007
887;06/06/2007;23;6;2;2007;10;3;1;2007
888;07/06/2007;23;6;2;2007;10;3;1;2007
889;08/06/2007;23;6;2;2007;10;3;1;2007
890;09/06/2007;23;6;2;2007;10;3;1;2007
891;10/06/2007;24;6;2;2007;10;3;1;2007
892;11/06/2007;24;6;2;2007;11;3;1;2007
893;12/06/2007;24;6;2;2007;11;3;1;2007
894;13/06/2007;24;6;2;2007;11;3;1;2007
895;14/06/2007;24;6;2;2007;11;3;1;2007
896;15/06/2007;24;6;2;2007;11;3;1;2007
897;16/06/2007;24;6;2;2007;11;3;1;2007
898;17/06/2007;25;6;2;2007;11;3;1;2007
899;18/06/2007;25;6;2;2007;12;3;1;2007
900;19/06/2007;25;6;2;2007;12;3;1;2007
901;20/06/2007;25;6;2;2007;12;3;1;2007
902;21/06/2007;25;6;2;2007;12;3;1;2007
903;22/06/2007;25;6;2;2007;12;3;1;2007
904;23/06/2007;25;6;2;2007;12;3;1;2007
905;24/06/2007;26;6;2;2007;12;3;1;2007
906;25/06/2007;26;6;2;2007;13;3;1;2007
907;26/06/2007;26;6;2;2007;13;3;1;2007
908;27/06/2007;26;6;2;2007;13;3;1;2007
909;28/06/2007;26;6;2;2007;13;3;1;2007
910;29/06/2007;26;6;2;2007;13;3;1;2007
911;30/06/2007;26;6;2;2007;13;3;1;2007
912;01/07/2007;27;7;3;2007;13;3;1;2007
913;02/07/2007;27;7;3;2007;14;4;2;2007
914;03/07/2007;27;7;3;2007;14;4;2;2007
915;04/07/2007;27;7;3;2007;14;4;2;2007
916;05/07/2007;27;7;3;2007;14;4;2;2007
917;06/07/2007;27;7;3;2007;14;4;2;2007
918;07/07/2007;27;7;3;2007;14;4;2;2007
919;08/07/2007;28;7;3;2007;14;4;2;2007
920;09/07/2007;28;7;3;2007;15;4;2;2007
921;10/07/2007;28;7;3;2007;15;4;2;2007
922;11/07/2007;28;7;3;2007;15;4;2;2007
923;12/07/2007;28;7;3;2007;15;4;2;2007
924;13/07/2007;28;7;3;2007;15;4;2;2007
925;14/07/2007;28;7;3;2007;15;4;2;2007
926;15/07/2007;29;7;3;2007;15;4;2;2007
927;16/07/2007;29;7;3;2007;16;4;2;2007
928;17/07/2007;29;7;3;2007;16;4;2;2007
929;18/07/2007;29;7;3;2007;16;4;2;2007
930;19/07/2007;29;7;3;2007;16;4;2;2007
931;20/07/2007;29;7;3;2007;16;4;2;2007
932;21/07/2007;29;7;3;2007;16;4;2;2007
933;22/07/2007;30;7;3;2007;16;4;2;2007
934;23/07/2007;30;7;3;2007;17;4;2;2007
935;24/07/2007;30;7;3;2007;17;4;2;2007
936;25/07/2007;30;7;3;2007;17;4;2;2007
937;26/07/2007;30;7;3;2007;17;4;2;2007
938;27/07/2007;30;7;3;2007;17;4;2;2007
939;28/07/2007;30;7;3;2007;17;4;2;2007
940;29/07/2007;31;7;3;2007;17;4;2;2007
941;30/07/2007;31;7;3;2007;18;4;2;2007
942;31/07/2007;31;7;3;2007;18;4;2;2007
943;01/08/2007;31;8;3;2007;18;5;2;2007
944;02/08/2007;31;8;3;2007;18;5;2;2007
945;03/08/2007;31;8;3;2007;18;5;2;2007
946;04/08/2007;31;8;3;2007;18;5;2;2007
947;05/08/2007;32;8;3;2007;18;5;2;2007
948;06/08/2007;32;8;3;2007;19;5;2;2007
949;07/08/2007;32;8;3;2007;19;5;2;2007
950;08/08/2007;32;8;3;2007;19;5;2;2007
951;09/08/2007;32;8;3;2007;19;5;2;2007
952;10/08/2007;32;8;3;2007;19;5;2;2007
953;11/08/2007;32;8;3;2007;19;5;2;2007
954;12/08/2007;33;8;3;2007;19;5;2;2007
955;13/08/2007;33;8;3;2007;20;5;2;2007
956;14/08/2007;33;8;3;2007;20;5;2;2007
957;15/08/2007;33;8;3;2007;20;5;2;2007
958;16/08/2007;33;8;3;2007;20;5;2;2007
959;17/08/2007;33;8;3;2007;20;5;2;2007
960;18/08/2007;33;8;3;2007;20;5;2;2007
961;19/08/2007;34;8;3;2007;20;5;2;2007
962;20/08/2007;34;8;3;2007;21;5;2;2007
963;21/08/2007;34;8;3;2007;21;5;2;2007
964;22/08/2007;34;8;3;2007;21;5;2;2007
965;23/08/2007;34;8;3;2007;21;5;2;2007
966;24/08/2007;34;8;3;2007;21;5;2;2007
967;25/08/2007;34;8;3;2007;21;5;2;2007
968;26/08/2007;35;8;3;2007;21;5;2;2007
969;27/08/2007;35;8;3;2007;22;5;2;2007
970;28/08/2007;35;8;3;2007;22;5;2;2007
971;29/08/2007;35;8;3;2007;22;5;2;2007
972;30/08/2007;35;8;3;2007;22;5;2;2007
973;31/08/2007;35;8;3;2007;22;5;2;2007
974;01/09/2007;35;9;3;2007;22;6;2;2007
975;02/09/2007;36;9;3;2007;22;6;2;2007
976;03/09/2007;36;9;3;2007;23;6;2;2007
977;04/09/2007;36;9;3;2007;23;6;2;2007
978;05/09/2007;36;9;3;2007;23;6;2;2007
979;06/09/2007;36;9;3;2007;23;6;2;2007
980;07/09/2007;36;9;3;2007;23;6;2;2007
981;08/09/2007;36;9;3;2007;23;6;2;2007
982;09/09/2007;37;9;3;2007;23;6;2;2007
983;10/09/2007;37;9;3;2007;24;6;2;2007
984;11/09/2007;37;9;3;2007;24;6;2;2007
985;12/09/2007;37;9;3;2007;24;6;2;2007
986;13/09/2007;37;9;3;2007;24;6;2;2007
987;14/09/2007;37;9;3;2007;24;6;2;2007
988;15/09/2007;37;9;3;2007;24;6;2;2007
989;16/09/2007;38;9;3;2007;24;6;2;2007
990;17/09/2007;38;9;3;2007;25;6;2;2007
991;18/09/2007;38;9;3;2007;25;6;2;2007
992;19/09/2007;38;9;3;2007;25;6;2;2007
993;20/09/2007;38;9;3;2007;25;6;2;2007
994;21/09/2007;38;9;3;2007;25;6;2;2007
995;22/09/2007;38;9;3;2007;25;6;2;2007
996;23/09/2007;39;9;3;2007;25;6;2;2007
997;24/09/2007;39;9;3;2007;26;6;2;2007
998;25/09/2007;39;9;3;2007;26;6;2;2007
999;26/09/2007;39;9;3;2007;26;6;2;2007
1000;27/09/2007;39;9;3;2007;26;6;2;2007
1001;28/09/2007;39;9;3;2007;26;6;2;2007
1002;29/09/2007;39;9;3;2007;26;6;2;2007
1003;30/09/2007;40;9;3;2007;26;6;2;2007
1004;01/10/2007;40;10;4;2007;27;7;3;2007
1005;02/10/2007;40;10;4;2007;27;7;3;2007
1006;03/10/2007;40;10;4;2007;27;7;3;2007
1007;04/10/2007;40;10;4;2007;27;7;3;2007
1008;05/10/2007;40;10;4;2007;27;7;3;2007
1009;06/10/2007;40;10;4;2007;27;7;3;2007
1010;07/10/2007;41;10;4;2007;27;7;3;2007
1011;08/10/2007;41;10;4;2007;28;7;3;2007
1012;09/10/2007;41;10;4;2007;28;7;3;2007
1013;10/10/2007;41;10;4;2007;28;7;3;2007
1014;11/10/2007;41;10;4;2007;28;7;3;2007
1015;12/10/2007;41;10;4;2007;28;7;3;2007
1016;13/10/2007;41;10;4;2007;28;7;3;2007
1017;14/10/2007;42;10;4;2007;28;7;3;2007
1018;15/10/2007;42;10;4;2007;29;7;3;2007
1019;16/10/2007;42;10;4;2007;29;7;3;2007
1020;17/10/2007;42;10;4;2007;29;7;3;2007
1021;18/10/2007;42;10;4;2007;29;7;3;2007
1022;19/10/2007;42;10;4;2007;29;7;3;2007
1023;20/10/2007;42;10;4;2007;29;7;3;2007
1024;21/10/2007;43;10;4;2007;29;7;3;2007
1025;22/10/2007;43;10;4;2007;30;7;3;2007
1026;23/10/2007;43;10;4;2007;30;7;3;2007
1027;24/10/2007;43;10;4;2007;30;7;3;2007
1028;25/10/2007;43;10;4;2007;30;7;3;2007
